Black,Hispanic,Female,Amount,MPHover,Age,OutTown,OutState,StatePol
0,0,0,,17,29,1,0,0
0,1,0,205,23,20,1,0,0
0,0,1,,10,23,1,0,0
0,0,0,,15,28,1,0,0
0,1,0,,10,25,1,0,0
0,0,1,75,17,26,0,0,0
0,0,0,,16,59,0,0,0
0,0,0,75,19,25,1,0,0
0,0,1,75,10,32,0,0,0
0,0,1,,9,28,1,0,1
1,0,1,,14,49,1,0,0
0,0,0,,15,29,1,0,0
0,0,0,135,16,48,1,0,0
0,0,1,,10,28,1,0,0
0,0,1,,17,56,0,0,0
1,0,1,,10,34,1,0,0
1,0,0,,15,22,1,0,0
0,0,0,,13,37,1,0,0
0,0,0,205,23,23,1,0,0
0,0,0,,10,52,0,0,0
0,0,0,195,22,23,1,0,0
0,0,1,,12,25,1,1,0
1,0,1,125,15,40,1,0,0
0,0,0,,12,29,1,0,0
0,0,0,,14,37,1,0,0
0,0,1,135,16,46,1,1,0
1,0,1,,15,37,1,0,0
1,0,1,,20,22,0,0,0
0,0,1,125,15,24,1,0,0
0,0,1,,13,55,0,0,0
0,0,0,75,10,46,1,0,0
0,0,1,105,13,21,0,0,0
0,0,1,155,18,25,1,0,0
0,0,1,145,17,30,1,0,0
0,0,1,50,15,61,1,0,0
0,0,1,,20,22,1,0,0
0,0,1,125,15,28,1,0,0
0,0,1,,14,35,1,0,0
0,0,0,,14,34,1,0,0
0,0,1,135,16,77,0,0,0
0,0,1,75,17,38,1,0,0
0,0,0,,15,43,1,0,0
0,0,1,,10,42,0,0,0
0,0,1,,14,31,0,0,0
0,0,0,,14,26,1,0,0
0,1,0,,10,24,1,0,0
0,0,0,,16,43,0,0,0
0,0,0,,15,52,1,0,0
0,0,1,,12,23,1,1,0
0,0,0,165,19,27,1,0,0
0,0,1,,17,39,1,0,0
0,0,0,,15,28,0,0,0
0,0,1,75,8,29,1,0,0
0,0,0,,29,21,0,0,0
0,0,0,,10,22,0,0,0
0,0,1,,15,31,0,0,0
0,0,1,,26,50,0,0,0
0,0,0,,14,19,1,0,0
0,0,0,,10,54,0,0,0
0,0,0,,14,39,1,0,0
0,0,1,,13,29,1,1,0
0,0,0,,14,44,1,0,0
0,0,1,,14,31,1,0,0
0,0,0,125,15,19,0,0,0
0,0,0,75,18,28,1,0,0
0,0,0,,15,38,1,0,0
0,0,1,,14,70,1,0,0
0,0,0,75,21,26,1,0,0
0,0,1,135,16,17,1,0,0
0,0,0,,15,50,0,0,0
0,0,0,75,10,22,0,0,0
0,0,1,75,20,53,1,0,0
0,0,1,75,10,23,1,0,0
0,0,1,,13,23,1,0,0
0,0,0,75,21,24,1,1,0
0,0,0,,15,44,0,0,0
0,0,0,,13,19,0,0,0
0,0,1,75,15,21,1,1,0
0,0,1,,12,29,1,0,0
0,0,1,,18,49,1,0,0
0,0,1,,14,45,0,0,0
0,0,0,,11,32,1,0,0
0,0,1,,10,53,1,0,1
0,0,0,,15,32,0,0,0
0,0,1,50,22,61,1,0,0
0,0,0,,17,51,0,0,0
0,0,0,,18,63,1,0,0
0,0,0,215,24,27,1,0,0
0,0,1,75,14,56,1,1,0
0,0,1,,21,18,1,0,0
1,0,1,,10,54,1,0,0
0,0,0,345,37,23,1,0,0
0,0,0,,23,18,1,0,0
0,0,1,,15,23,1,0,0
0,0,0,,14,29,1,0,0
1,0,0,,16,24,1,0,0
0,0,0,135,16,23,1,1,0
0,0,1,,14,47,1,0,0
0,0,0,75,18,31,1,0,0
0,0,1,,11,27,1,0,0
0,0,0,135,16,29,1,0,0
1,0,1,,11,40,1,0,0
0,0,0,,12,51,1,0,0
0,0,0,,14,49,1,0,0
1,0,0,,14,36,1,0,0
0,1,1,,26,19,1,0,0
0,0,0,100,16,51,1,0,0
0,0,0,,16,18,0,0,0
0,0,1,,22,62,1,0,0
0,0,1,,15,45,1,0,0
0,0,0,,13,25,0,0,0
0,0,0,,17,27,1,0,0
0,0,1,,15,28,1,0,0
0,0,1,,10,30,1,1,0
0,0,0,,8,38,1,0,0
0,0,0,,14,33,1,0,0
0,0,1,75,20,22,1,0,0
0,0,0,,13,32,0,0,0
1,0,0,,16,37,0,0,0
0,0,0,,13,29,1,0,0
0,0,0,,10,22,1,0,0
0,1,0,175,20,23,1,0,0
0,0,1,115,14,21,1,0,0
0,0,1,,15,56,1,0,0
0,0,0,125,15,36,1,0,0
0,0,0,,13,59,1,1,0
0,1,0,,10,29,1,0,0
0,0,1,110,16,23,1,0,0
0,0,1,,16,29,1,0,0
0,0,1,,15,32,0,0,0
0,0,0,75,10,20,1,0,0
0,0,0,,12,78,0,0,0
0,1,0,,10,24,1,0,0
0,0,0,,19,45,0,0,0
0,0,1,,17,19,1,0,0
1,0,1,155,18,35,1,0,0
0,0,0,145,17,32,1,0,0
0,0,0,,12,24,1,1,0
0,0,0,,14,23,1,0,0
0,0,0,75,23,32,1,0,0
0,0,0,,13,26,1,1,0
0,0,0,,14,25,1,0,0
0,0,0,,15,25,1,0,0
1,0,1,100,21,43,1,0,0
0,1,0,,20,45,1,0,0
0,0,0,,18,81,1,0,0
0,0,1,,15,36,1,0,0
0,0,0,,15,47,1,0,0
0,0,0,50,18,61,1,0,0
0,0,1,,10,30,1,0,0
1,0,1,,10,18,1,0,0
0,0,1,,10,26,1,0,0
0,0,0,,10,21,1,0,0
0,0,1,75,15,45,1,0,0
0,0,0,,14,23,0,0,0
0,0,1,,10,44,1,0,0
0,0,0,75,23,30,0,0,0
0,0,1,,13,44,0,0,0
0,0,0,,10,35,1,0,0
1,0,1,125,15,23,1,0,0
0,0,1,,14,44,1,0,0
0,0,0,75,16,26,1,0,0
0,0,0,,16,61,1,0,0
0,0,1,,10,19,1,0,0
0,1,0,,14,27,1,1,0
0,0,1,,15,24,1,0,0
0,0,0,,11,48,1,0,0
0,0,0,,15,43,1,0,0
0,0,1,75,10,43,1,0,0
0,0,0,,13,76,0,0,0
0,0,0,140,19,23,1,0,0
0,0,0,,27,34,1,0,0
0,0,0,,20,28,0,0,0
0,0,0,,12,41,1,0,0
0,0,1,135,16,25,0,0,0
0,0,0,75,14,49,0,0,0
0,0,1,,15,22,1,1,0
0,0,0,,12,23,1,0,0
0,0,0,135,16,26,1,1,0
1,0,0,,14,60,1,0,0
0,0,0,,17,53,0,0,0
0,0,0,,14,59,0,0,0
0,0,0,,14,31,1,0,0
0,0,1,,12,58,0,0,0
0,0,0,110,16,27,1,0,0
0,0,0,,14,21,1,0,0
0,0,0,90,14,22,1,1,0
0,0,1,,15,70,0,0,0
0,0,1,75,15,19,1,0,0
0,0,1,,10,34,0,0,0
0,0,1,,18,48,0,0,0
0,0,1,,14,42,0,0,0
0,0,0,75,10,23,0,0,0
1,0,0,,16,48,1,0,0
0,0,0,75,14,49,1,1,0
1,0,1,,16,41,1,0,0
0,1,1,135,16,32,1,0,0
0,0,1,,14,61,1,0,0
0,0,0,,10,21,1,0,0
0,0,0,,3,40,1,0,0
0,0,0,,18,25,1,0,0
0,0,1,,13,30,1,0,0
0,0,1,,15,39,1,0,0
0,0,0,145,17,24,1,0,0
0,0,0,135,16,19,1,0,0
0,0,1,,9,41,1,0,0
0,0,0,,16,45,0,0,0
0,0,0,,15,33,1,0,0
0,0,0,,19,22,1,1,0
0,0,0,,14,56,1,0,0
1,0,0,,20,52,1,0,0
0,0,1,,8,31,1,0,0
0,0,0,,7,35,1,0,0
0,0,0,,16,29,1,0,0
0,0,1,,20,20,1,0,0
0,0,1,,15,17,1,0,0
0,0,0,,15,22,1,0,0
0,0,1,,10,26,1,1,0
0,0,1,,10,18,0,0,0
0,0,0,,15,51,0,0,0
0,0,1,75,10,53,1,0,0
0,0,1,,10,45,0,0,0
0,0,0,,15,45,1,0,0
0,0,0,,17,36,0,0,0
0,0,0,125,15,23,1,0,0
0,0,1,75,19,32,1,0,0
0,0,1,,10,27,1,0,0
0,0,0,,10,77,1,0,0
1,0,0,,12,27,1,0,0
0,0,1,110,16,46,1,0,0
0,0,1,,11,26,0,0,0
0,0,0,75,23,24,1,0,0
0,0,0,,15,33,1,0,0
0,0,0,,15,63,1,0,0
0,0,0,,5,72,1,1,1
0,0,1,165,19,36,1,0,0
0,0,1,,16,58,0,0,0
0,0,0,115,14,35,1,0,0
0,0,1,,10,56,0,0,0
0,0,1,,14,56,0,0,0
0,0,1,,14,30,0,0,0
1,0,1,,10,24,1,0,0
0,0,1,,13,45,0,0,0
0,0,0,,13,30,1,0,0
0,0,0,,17,24,1,1,0
0,0,1,,16,25,1,0,0
0,0,0,50,17,51,0,0,0
1,0,0,,10,65,1,0,0
0,0,0,175,20,39,1,0,0
0,0,0,,10,57,1,0,0
0,0,0,50,15,50,1,0,0
0,0,0,,14,38,1,0,0
0,0,1,125,15,55,1,0,0
0,0,0,50,13,30,1,1,0
0,0,1,,14,47,1,0,0
0,0,1,,9,79,0,0,1
0,0,0,,13,37,0,0,0
0,0,1,,16,48,1,0,0
0,0,0,120,17,30,1,1,0
0,0,0,,10,33,1,0,0
0,0,0,,12,55,1,0,0
0,0,0,155,18,23,1,1,0
0,0,0,165,19,20,0,0,0
0,0,0,,11,44,0,0,0
1,0,0,,16,45,1,0,0
0,0,0,175,20,29,1,0,0
0,0,0,,12,45,0,0,0
0,0,0,,10,26,1,1,0
0,0,0,,14,38,1,0,0
0,0,1,,14,21,0,0,0
0,0,1,,14,46,0,0,0
0,0,0,,14,71,1,0,0
0,0,0,,13,36,1,0,0
0,0,0,,16,27,0,0,0
0,0,1,,17,56,1,0,0
0,0,1,,19,43,0,0,0
0,0,0,125,16,43,1,0,0
0,0,0,,10,75,1,0,0
1,0,0,,9,26,1,1,0
0,0,1,,15,48,1,0,0
0,0,0,,19,25,1,0,0
0,0,0,,13,63,1,0,0
0,0,1,135,16,32,1,0,0
0,0,1,,10,51,0,0,0
0,0,0,,16,41,1,0,0
0,0,1,,15,51,1,0,0
0,0,1,,14,29,1,1,0
0,0,0,,10,41,1,0,0
0,0,0,,19,20,0,0,0
1,0,1,75,15,44,0,0,0
0,0,1,,14,62,1,0,0
0,0,0,,7,35,1,0,0
0,0,0,125,15,24,0,0,0
0,0,1,,16,26,1,0,0
0,0,1,75,10,20,1,0,0
0,0,0,,10,36,0,0,0
0,0,1,,12,42,1,0,0
0,0,1,75,13,44,1,0,0
0,0,0,,13,48,1,1,0
1,0,0,135,16,41,1,0,0
0,0,1,,15,28,1,0,0
1,0,1,75,17,26,1,0,0
0,0,0,,15,50,1,0,0
0,0,0,125,15,28,1,0,0
0,0,0,,10,48,1,0,0
0,0,1,,10,28,0,0,0
0,0,0,75,14,39,1,0,0
0,0,1,,13,18,1,0,0
0,1,0,,15,26,1,0,0
0,0,1,125,15,31,0,0,0
0,0,0,,10,43,0,0,0
0,0,1,,15,19,0,0,0
1,0,1,120,17,38,1,0,0
0,0,0,,14,37,1,0,0
0,0,1,,16,21,1,0,0
0,0,1,100,17,47,1,0,0
0,0,1,,13,32,1,0,0
0,0,0,,14,60,1,0,0
0,0,1,,17,23,1,0,0
0,0,0,135,16,22,0,0,0
0,0,0,,14,24,1,0,0
0,0,0,,18,34,1,0,0
0,0,0,50,13,47,1,0,0
0,0,1,50,17,45,0,0,0
0,0,0,185,21,64,0,0,0
0,0,0,75,10,23,1,1,0
0,0,0,195,22,41,1,0,0
0,0,1,,18,33,1,0,0
0,0,0,,10,32,1,0,0
0,0,1,,15,26,1,0,0
0,0,0,75,17,35,1,0,0
0,0,0,,11,33,1,0,0
0,0,1,75,16,34,0,0,0
0,0,1,75,14,35,1,0,0
0,0,1,,12,51,1,0,0
1,0,0,,9,28,1,0,0
0,0,1,155,18,26,1,0,0
0,0,1,,14,56,1,0,0
0,0,1,,14,56,0,0,0
0,0,1,,10,41,1,0,1
1,0,0,,15,50,1,0,0
0,0,0,,15,59,1,0,0
0,0,0,,18,41,1,0,0
1,0,0,,20,20,1,0,0
0,0,1,,12,24,1,0,0
0,0,1,,22,47,0,0,0
0,0,0,,10,68,1,1,0
0,0,1,,16,33,1,0,0
0,0,0,,15,40,1,0,0
0,0,1,,16,33,1,0,0
0,0,1,,14,31,0,0,0
0,0,0,,10,18,1,0,0
0,0,0,,16,19,1,0,0
0,0,1,,15,21,1,0,0
0,0,0,50,21,48,1,0,0
0,0,1,,12,33,0,0,0
0,0,1,125,15,18,1,0,0
1,0,0,,15,18,1,0,0
0,0,0,135,16,48,1,0,0
1,0,0,75,20,36,1,0,0
1,0,1,75,17,31,1,1,0
0,0,1,155,18,21,0,0,0
0,0,1,,13,28,1,0,0
0,0,1,,16,22,0,0,0
0,0,1,,14,47,0,0,0
0,0,1,,12,23,1,1,0
0,0,1,,13,20,1,0,0
0,0,0,195,22,44,1,0,0
0,0,1,,10,39,1,0,0
0,0,1,,14,57,1,0,0
0,0,0,,18,58,1,0,0
0,0,1,,14,50,0,0,0
0,0,0,,15,17,1,0,0
0,0,0,,14,31,1,0,0
0,1,0,,13,30,1,0,0
0,0,0,155,18,23,1,1,0
0,0,1,,15,24,1,1,0
0,1,0,,20,36,1,0,0
0,0,0,,15,38,1,0,0
0,0,0,100,20,19,1,0,0
0,0,1,,15,59,1,0,0
0,0,0,,14,47,1,0,0
0,0,1,,15,43,0,0,0
0,0,1,,12,59,1,0,0
0,0,0,,18,64,0,0,0
0,0,0,125,15,55,1,0,0
0,0,1,,12,37,1,0,0
0,0,1,,14,56,1,0,0
0,0,1,,15,26,1,0,0
0,0,0,,14,62,1,0,0
0,0,0,,10,30,0,0,0
0,0,1,105,13,44,0,0,0
0,0,0,,14,26,1,1,0
0,0,1,125,15,33,1,0,0
0,0,1,,14,26,1,0,0
0,0,0,195,22,31,1,0,0
1,0,0,75,22,38,0,0,0
0,0,0,,10,25,0,0,0
0,0,1,50,16,62,1,0,0
0,0,0,,10,40,1,1,0
0,0,1,,14,23,1,0,0
0,0,0,,10,17,0,0,0
0,0,1,,15,27,1,0,0
0,0,1,,12,26,1,0,0
0,0,0,,15,54,1,0,0
0,0,0,,17,45,1,0,0
0,0,0,75,10,19,1,0,0
0,0,0,205,23,22,0,0,0
0,0,0,75,15,53,1,0,0
0,0,0,125,10,34,1,0,0
1,0,0,,14,50,1,0,0
0,0,0,,15,20,0,0,0
0,0,0,235,26,27,1,0,0
0,0,0,135,16,29,1,0,0
0,0,0,,10,44,1,0,0
0,0,0,,12,36,1,0,1
0,0,1,,10,45,1,0,0
0,1,1,245,27,27,1,0,0
0,0,1,165,19,44,1,0,0
0,0,1,,12,28,1,0,0
0,0,1,,10,42,1,0,0
0,0,0,,10,18,1,0,0
0,0,1,,12,54,1,0,0
0,0,1,125,15,38,1,0,0
0,0,1,,10,17,1,0,0
0,0,0,,11,19,1,1,1
0,0,0,,12,73,1,0,0
0,0,1,125,20,28,1,1,1
0,0,0,,10,26,0,0,0
0,0,0,225,25,26,1,1,1
0,0,0,75,17,29,1,0,0
0,0,1,,10,46,0,0,0
0,0,0,75,23,23,1,0,0
0,0,1,,17,41,1,0,0
0,0,0,,14,25,1,0,0
0,0,0,,15,55,0,0,0
0,0,0,75,18,50,1,0,0
0,0,0,,10,61,0,0,0
0,0,0,,15,30,1,0,0
0,0,1,,12,30,0,0,0
0,0,0,,14,22,1,0,0
0,0,0,225,25,31,1,1,1
0,0,0,,15,40,1,0,0
0,0,1,100,25,21,1,0,1
0,0,0,,15,48,0,0,0
0,0,0,,14,26,1,0,0
0,0,0,225,25,26,1,1,1
0,0,1,,13,31,1,0,0
0,0,0,,13,34,1,0,0
0,0,1,75,17,50,1,0,0
1,0,0,,15,40,1,0,0
0,0,1,75,18,50,1,0,0
0,0,0,125,15,49,1,0,1
0,0,1,,16,24,0,0,0
0,0,1,,10,28,1,0,0
0,0,0,50,25,43,1,0,1
0,0,0,285,31,30,1,0,1
0,0,1,,16,52,1,0,0
0,0,0,175,20,22,0,0,0
0,0,0,,12,54,1,0,0
0,0,0,,14,30,1,0,0
0,0,1,,13,60,1,0,0
0,0,0,,17,45,0,0,0
0,0,0,75,15,18,1,0,0
0,0,0,,14,29,1,0,0
0,0,0,,13,41,1,0,0
0,0,1,,15,58,1,0,0
0,0,1,75,20,33,1,0,1
0,0,0,75,21,28,1,0,0
0,0,0,75,18,44,1,0,0
0,0,0,,15,44,1,0,0
0,0,0,275,30,26,1,0,1
0,0,0,225,25,43,1,0,1
0,0,0,,12,19,0,0,0
0,0,1,,12,19,1,0,0
0,0,1,,12,50,0,0,0
0,0,1,,16,44,1,0,0
0,0,0,75,19,29,1,0,0
0,0,0,225,25,54,1,0,1
0,0,1,,15,61,0,0,0
0,0,0,75,25,21,0,0,0
0,0,1,,14,28,1,0,0
0,0,1,75,25,46,1,0,1
0,0,1,,12,43,0,0,0
0,0,1,,10,43,1,0,0
0,0,1,,13,27,1,0,0
1,0,0,225,25,35,1,0,1
0,0,1,,10,20,1,0,0
0,0,1,75,16,17,1,0,0
0,0,1,,10,36,1,0,0
0,0,0,225,25,37,1,1,1
0,0,1,75,17,20,1,0,0
0,0,0,,13,19,1,0,0
0,0,1,,10,24,1,0,0
0,0,1,100,25,52,1,0,0
0,0,1,,16,34,1,0,0
0,0,1,,12,24,0,0,0
0,0,0,,12,74,0,0,0
0,0,0,100,15,38,1,1,1
0,0,0,75,13,18,1,0,0
0,0,1,,10,34,0,0,0
0,0,1,,12,28,1,0,0
0,0,0,,12,37,1,0,0
0,0,0,,15,64,1,0,0
0,0,1,,10,24,1,0,0
0,0,0,,18,52,1,0,0
0,0,0,,12,19,0,0,0
0,0,0,50,22,26,1,0,1
0,0,0,,13,42,1,0,0
0,0,0,100,25,19,1,1,1
0,0,0,75,10,41,1,0,0
0,0,1,,14,47,0,0,0
0,0,0,125,15,25,1,0,1
0,0,0,,13,18,1,0,0
0,0,1,,18,31,1,0,0
0,0,1,,16,42,0,0,0
0,0,0,,13,60,1,0,0
0,0,1,,15,30,1,0,0
0,0,1,,13,33,0,0,0
0,0,1,,10,32,1,0,0
0,0,0,,16,56,1,0,0
0,0,0,,15,64,1,0,0
0,0,1,175,20,19,1,0,1
0,0,0,,15,48,0,0,0
0,0,1,,14,40,0,0,0
0,0,0,,10,33,1,0,0
0,0,0,75,30,60,1,0,1
0,0,0,75,10,43,1,0,0
0,0,0,150,40,19,1,0,1
0,0,0,155,18,48,1,0,0
0,0,1,,10,39,0,0,0
0,0,1,,12,21,1,0,0
0,0,0,,15,40,1,0,0
0,0,1,,13,39,1,0,0
0,0,1,,13,71,1,1,0
0,0,0,75,10,19,1,0,0
0,0,0,75,23,21,1,0,0
0,0,0,,13,21,0,0,0
0,0,0,245,27,18,1,1,1
0,0,1,,15,67,1,0,0
0,0,0,,10,35,1,0,0
0,0,1,75,15,45,1,0,0
0,0,1,325,35,19,1,0,1
0,0,1,225,25,37,1,0,1
0,0,1,,18,38,0,0,0
0,0,1,325,35,26,1,0,1
0,0,1,,10,21,1,0,0
0,0,1,75,17,24,1,0,0
0,0,1,,15,36,1,0,0
0,0,0,,15,26,1,0,0
0,0,0,,15,50,1,0,0
0,1,0,,14,32,1,0,0
0,0,0,225,25,37,1,0,1
0,1,0,,13,19,0,0,0
0,0,0,,14,42,1,0,0
0,0,0,275,30,23,1,0,1
0,0,0,,12,42,0,0,0
0,0,0,225,25,33,1,0,1
0,0,0,,16,33,1,0,0
0,0,1,,12,48,0,0,0
0,0,0,75,15,18,1,0,0
0,0,0,50,20,40,1,1,1
0,0,0,,15,33,1,0,0
0,0,0,,16,36,1,0,0
0,0,0,,25,34,1,0,1
0,0,0,175,20,18,1,0,1
0,0,0,50,10,43,1,0,0
0,0,0,,10,21,0,0,0
0,0,0,,13,45,1,0,0
1,0,0,,14,18,1,0,0
0,0,0,,14,37,1,0,0
0,0,0,125,20,27,1,1,1
0,0,1,75,20,32,1,0,0
0,0,0,50,15,25,1,0,1
0,0,0,,14,52,1,0,0
0,0,1,,18,37,1,0,0
0,0,1,,15,18,1,0,0
0,0,0,75,20,48,1,0,0
0,0,0,,14,50,0,0,0
0,0,1,,10,61,1,0,0
0,0,0,,10,44,0,0,0
0,0,1,,11,52,1,0,0
0,0,1,75,15,23,1,1,0
0,0,0,,12,24,1,1,0
0,0,1,,15,52,0,0,0
0,0,1,75,17,17,0,0,0
0,0,1,,12,22,0,0,0
0,0,0,75,25,34,1,0,0
0,0,0,,12,33,1,0,0
0,0,1,,16,17,1,0,0
0,0,0,,10,25,1,0,0
0,0,1,,13,42,1,0,0
0,0,1,,14,20,1,0,0
0,0,0,75,10,31,1,1,0
0,0,1,,12,43,1,0,0
0,0,0,,15,32,1,0,0
0,0,1,50,25,20,1,0,1
0,0,0,,11,24,0,0,0
0,1,0,,10,35,1,0,0
0,0,0,,13,26,1,0,0
0,0,0,,12,18,0,0,0
0,0,0,75,25,22,1,0,1
0,0,0,50,20,63,1,0,1
0,0,0,,5,34,1,0,0
0,0,0,75,18,31,1,0,0
1,0,0,75,15,45,1,0,1
0,0,1,,15,21,1,0,0
0,0,0,,14,40,1,0,0
0,0,1,,18,23,1,0,0
0,0,1,,12,31,0,0,0
0,0,1,,15,30,1,1,0
0,0,0,,15,32,1,0,0
0,0,1,,12,57,1,0,0
0,0,1,200,55,21,1,0,1
0,0,1,,10,44,1,0,0
0,0,0,,13,33,1,0,0
0,0,1,,10,30,1,0,0
0,0,1,75,17,25,1,0,0
0,0,1,100,15,32,1,0,1
0,0,1,,14,52,0,0,0
0,0,1,,13,28,1,1,0
0,0,0,,10,31,0,0,0
0,0,1,50,35,77,1,0,1
0,0,0,125,15,41,1,0,1
0,0,0,,12,24,0,0,0
0,0,0,,14,57,0,0,0
0,0,0,,14,25,0,0,0
0,0,0,,13,40,1,0,0
0,0,0,,12,23,1,0,0
0,0,1,75,19,29,1,0,0
0,0,0,,14,18,0,0,0
0,0,1,,13,62,1,0,0
0,0,0,,16,37,1,0,0
0,0,0,50,20,34,1,0,0
0,0,0,,14,46,0,0,0
0,0,1,200,40,32,1,0,1
0,0,1,75,19,19,1,0,0
0,0,0,50,25,57,1,0,1
0,0,1,75,14,18,0,0,0
0,0,0,75,10,22,1,0,0
0,0,0,175,20,42,1,0,1
0,0,0,75,10,24,1,1,1
0,0,1,345,37,21,1,1,1
0,0,0,,13,44,1,0,0
0,0,1,,14,37,1,0,0
0,0,0,90,17,20,1,0,1
0,0,1,75,18,28,1,0,0
0,0,0,,10,39,1,1,0
1,0,1,75,20,24,1,0,1
0,0,0,125,35,41,1,0,1
0,0,1,75,17,34,1,0,0
0,0,1,,13,30,0,0,0
0,0,0,,12,41,0,0,0
0,0,0,125,15,19,1,1,0
0,0,0,75,21,33,1,1,0
0,0,0,75,10,29,1,1,1
0,0,0,,10,17,1,0,0
0,0,0,,10,36,1,0,0
0,0,0,100,25,22,1,1,0
0,0,1,,14,38,1,1,0
0,0,0,,15,18,1,0,1
0,0,0,,15,65,0,0,0
0,0,0,75,10,42,1,0,0
0,0,0,,14,22,1,0,0
0,0,0,,13,37,1,0,0
0,0,0,,10,51,1,0,0
0,0,0,75,17,37,1,0,0
0,0,0,,10,48,0,0,0
0,0,1,,13,30,0,0,0
0,0,1,,5,24,0,0,1
0,0,1,,13,26,0,0,0
0,0,0,,12,46,0,0,0
0,0,1,75,22,32,1,0,0
0,0,0,,15,46,1,1,0
0,0,0,75,18,20,1,0,0
0,0,0,,15,29,1,0,0
0,0,1,,25,48,1,1,0
0,0,1,,10,17,1,0,0
0,0,0,,17,44,1,0,0
0,0,0,,16,37,0,0,0
0,0,1,,15,38,1,0,0
0,0,0,,15,44,1,0,0
1,0,0,,13,30,1,0,0
0,0,1,,11,17,0,0,0
0,0,1,,15,28,1,0,0
0,0,1,325,35,46,1,0,1
0,0,0,,12,19,1,0,0
0,0,0,,14,29,1,0,0
0,0,0,,14,31,1,0,0
0,0,0,,15,30,1,0,0
0,0,1,,14,66,0,0,0
0,0,0,75,10,24,1,0,0
0,0,0,125,15,54,1,0,1
0,0,0,,10,48,1,0,0
0,0,1,,14,26,0,0,0
0,0,0,75,21,23,1,0,0
0,0,1,105,13,35,1,0,1
0,0,0,225,25,30,1,0,1
0,0,0,50,15,20,1,0,0
0,0,1,50,15,31,1,0,0
0,0,0,50,15,21,0,0,0
0,0,1,,13,39,0,0,0
0,0,0,,15,32,1,0,0
0,0,0,,12,46,0,0,0
0,0,1,,10,34,1,0,0
0,0,1,,11,55,1,0,0
0,0,1,,10,71,1,0,0
0,0,0,,15,17,0,0,0
0,1,0,75,17,42,1,0,0
0,0,1,,14,40,0,0,0
0,0,1,,13,23,0,0,0
0,0,1,,15,43,1,0,0
0,0,0,,14,18,1,0,0
0,0,0,,14,54,0,0,0
0,0,0,,10,38,1,1,0
0,0,0,,13,23,1,0,0
0,0,0,75,10,27,1,0,1
0,0,0,75,18,33,1,0,0
0,0,0,125,15,63,1,0,1
0,0,1,,13,53,1,0,0
0,0,1,75,23,25,1,0,0
0,0,0,,14,41,1,0,0
0,0,1,,14,39,0,0,0
0,0,1,,15,53,1,0,0
0,0,0,75,22,22,1,0,0
0,0,0,,15,31,1,0,0
0,1,0,75,14,56,1,0,0
0,0,0,75,17,27,0,0,0
0,0,0,,13,40,1,0,0
0,0,1,50,17,39,0,0,0
0,0,0,75,17,36,1,0,0
0,1,0,75,10,28,1,0,0
0,0,1,,10,22,1,1,0
0,0,0,,10,34,1,0,0
0,0,1,,16,60,1,0,0
0,0,0,,10,40,1,0,0
0,0,0,125,15,50,1,0,1
0,0,0,50,20,26,1,1,1
0,0,1,,14,43,0,0,0
0,0,0,75,19,22,1,1,0
0,0,1,75,23,22,1,0,0
0,0,0,,5,33,1,0,0
0,0,1,125,15,25,1,0,1
0,0,1,,10,33,1,0,1
0,0,0,,10,32,1,0,0
0,0,1,50,21,39,0,0,0
1,0,0,225,50,21,1,0,1
0,0,0,225,25,19,1,0,1
0,0,0,,14,27,0,0,0
0,0,0,75,17,27,1,0,0
0,0,1,75,10,55,1,1,1
0,0,0,75,21,42,1,0,0
0,0,1,,14,22,1,0,0
0,0,1,75,19,30,1,1,0
0,0,1,,15,22,1,1,0
0,0,0,,14,28,0,0,0
0,0,0,205,23,51,1,1,1
0,0,0,,15,29,1,0,0
0,0,1,,11,39,1,0,0
0,0,1,,15,40,1,0,0
0,0,0,,17,32,1,0,0
0,0,1,,10,32,1,0,0
0,0,0,,9,28,1,0,1
0,0,0,225,25,38,1,0,1
0,0,0,,15,20,1,0,0
0,0,0,295,32,18,1,0,1
0,0,0,,12,17,0,0,0
0,0,1,,16,35,1,0,0
0,0,0,125,15,19,1,1,1
0,0,0,,11,19,1,0,0
0,0,1,75,21,28,0,0,0
0,0,0,,15,41,1,0,0
0,1,0,,15,21,1,0,0
0,0,1,105,13,29,1,0,1
1,0,1,75,17,79,0,0,0
0,0,0,,13,25,1,0,0
0,0,0,,14,39,1,0,0
0,0,0,,14,33,0,0,0
0,1,1,,16,55,1,0,0
0,0,1,,15,31,1,0,0
0,0,0,375,40,33,1,0,1
0,0,1,,12,23,1,0,0
0,0,1,,15,36,1,0,0
0,0,0,75,18,72,1,1,0
0,0,0,175,20,24,1,0,1
0,0,0,,12,37,1,0,0
0,0,0,,12,41,0,0,0
0,0,0,75,17,34,1,0,0
0,0,0,,14,74,1,0,0
0,0,1,,14,57,1,0,0
0,0,0,,13,29,1,1,0
0,0,1,,14,46,1,0,0
0,0,1,,15,39,1,0,0
0,0,0,,15,33,1,1,0
0,0,0,,15,42,1,0,0
0,0,1,,16,52,1,0,0
0,0,0,,5,19,0,0,1
0,0,0,,12,24,1,0,0
0,0,0,75,10,31,0,0,0
0,0,1,,17,38,0,0,0
0,0,1,185,21,38,1,0,0
0,0,1,,13,40,1,0,0
0,0,0,150,28,27,1,0,1
0,0,1,,22,47,1,0,0
0,0,1,,15,52,1,0,0
